video_id,title,description,conspirative
JECFkeYBuVI,TGIF! FRIDAY UPDATE: 15 MINUTE CITIES AND MUCH MORE!,"CLIMATE LOCKDOWNS ARE COMING! PATRIOTS, IT'S FRIDAY FILLUP - MAKE SURE TO TOP OFF ALL YOUR VEHICLES. 
Patriots, please hit the subscribe button and checkmark the bell to get all notifications. Thank You! 
Our world has never been more unstable. Stock Up Now On Survival Food And Other Needed Supplies - WHILE YOU STILL CAN!
Use this link to shop for long-term storage food, water filtration, and other survival supplies at My Patriot Supply:
https://mypatriotsupply.com/?rfsn=6153978.e335d6

Save up to 66% with discount code SOL1773 at
www.mypillow.com

My Author Website:
www.thegreatshipofknowledge.com 
EMAIL: sol1773@outlook.com
DISCLAIMER: 
WHAT I SHOW, TALK ABOUT, OR SHARE ON THIS CHANNEL IS ME EXPRESSING MY OPINIONS ABOUT A MULTITUDE OF SUBJECTS ON HOW I SEE THE WORLD. I MIGHT BE WRONG ON ANY GIVEN SUBJECT, SO ALWAYS DO YOUR OWN RESEARCH BEFORE DECIDING FOR YOURSELF WHAT YOU BELIEVE TO BE RIGHT FOR YOU. I AM NOT A FINANCIAL ADVISER, DOCTOR, ENGINEER, OR A PROFESSIONAL OF ANY KIND (OUTSIDE OF THE REAL ESTATE INDUSTRY). I’M SIMPLY SHARING MY OPININIONS AND HOPEFULLY DOING SO IN AN ENTERTAINING WAY. THANK YOU.",True
NRVjs_b9p4g,"BIDEN SAYS HE'S ""LASER FOCUSED""ON MAUI*15 MIN CITY PLAN- MAUI*75% OF TEXAS UNDER WILDFIRE DISASTER*","PLEASE SUBSCRIBE TO OUR NEWEST CHANNEL HEEARTS OMMM!
https://www.youtube.com/@heeartsommm1934
For truly uplifting energies & frequencies in these times! 

To Set Up An Appointment for Energy Work (A Combination Of Reiki, Qigong, & Pranic Healing & others)-Vedic Astrological  Charts-Spritual Coaching-Negative Entity Clearing-Connecting To Spirit Guides-Guardian Angels-Loved Ones That Passed On-Tarot Readings-Wellness Coaching (Diet, Nutrition, Meditation, Mantras, Qigong) Please Email Us At  evolutionaryenergyarts@gmail.com

Check Out Our Reviews & Website
https://www.evolutionaryenergyarts.com/

Build Your Health With High Quality Supplements & Help Support EEARTS With Medicinal Foods!
https://mfoods.shop/eea

We Operate On A Donation Basis Through Ko-fi
https://ko-fi.com/A1804H1T

Please Subscribe to our Channels
EEARTS
https://www.youtube.com/channel/UCF6kkR2Q__EiCyNW0VFu_kg
Evolutionary Energy Arts
https://www.youtube.com/channel/UCd1BwLPKKXBgReBnimOX6JA/
Rumble
https://rumble.com/user/EEARTS
Brighteon
https://www.brighteon.com/channels/eearts
Bitchute
https://www.bitchute.com/channel/G0fICtrwpdKp/
https://www.bitchute.com/channel/L98QhpY6aNjt/

For As Little As $1 Become A Patreon & Support The EEA Family! https://www.patreon.com/evolutionaryenergyarts
Buy the channel a coffee 😊 https://ko-fi.com/A1804H1T

Thank you so much for your support!

https://twitter.com/EricSpracklen/status/1690923698943877120?ref_src=twsrc%5Etfw
https://www.khou.com/article/news/local/texas/texas-suing-over-houston-chemical-fire/285-0867f238-c06c-4bd6-8c88-258701373a28
https://twitter.com/YayAreaNews/status/1691150930346127360
https://www.dutchnews.nl/2023/08/illegal-farmers-are-facing-fines-over-nitrogen-emissions/
https://news.usni.org/2023/08/14/usni-news-fleet-and-marine-tracker-aug-14-2023#more-105035
https://twitter.com/POTUS/status/1691109605278179328
https://twitter.com/RobSchneider/status/1691438006173827072
https://www.sott.net/article/483525-Mount-Etna-eruption-leads-to-flight-cancellations-at-Sicilys-Catania-airport
https://www.newshub.co.nz/home/world/2023/08/emergency-situation-at-sydney-airport-plane-isolated-over-passenger-s-behaviour.html
https://twitter.com/Inversionism/status/1691143810800115712
https://twitter.com/matttttt187/status/1691112662631919616
https://twitter.com/MattWallace888/status/1690881619391840256?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1690881619391840256%7Ctwgr%5Ec51ef80666f688a20296593746a75ef5034b6030%7Ctwcon%5Es1_&ref_url=http%3A%2F%2Fwww.godlikeproductions.com%2Fforum1%2Fmessage5502334%2Fpg7
https://twitter.com/Inversionism/status/1691131514090672139
https://www.sott.net/article/483514-Huge-explosions-reported-in-Israel-Dominican-Republic-major-fire-at-Irans-Grand-Bazaar
https://www.theatlantic.com/national/archive/2016/05/the-buffalo-killers/482349/
http://www.nativeamerican.co.uk/1872-3buffalo.html
https://twitter.com/buitengebieden/status/1691402487255752705
https://twitter.com/MAstronomers/status/1691093115044859904
https://www.sott.net/article/483510-EMFs-a-possible-human-carcinogen
https://twitter.com/ImMeme0/status/1691187330512486400
https://twitter.com/TaraBull808/status/1691193568575262722
https://thephaser.com/2022/12/agenda-2030-wef-promoting-15-minute-cities-globally-paris-milan-melbourne/
https://www.theurbanist.org/2021/08/16/study-ranks-u-s-cities-by-15-minute-city-potential/
https://twitter.com/FearlessFriends/status/1691188806483841024",True
EKr1C1iK8G4,The 15 Minute City  Sustainable Living and Innovation,The video effectively grabs the viewers' attention with a relatable hook. It provides valuable insights on creating recurring revenue and maintains coherence throughout.,False
D-Uc9spGqZo,15 Minute Cities - Modern Day Prisons,Full Video @ https://youtu.be/kr9g0ZaZzUU?si=QnIfPs29zpNjO5jb,True
yHlrPfNisWY,Government ministers push conspiracy theories about 15-minute cities,15-Minute Cities: the latest battleground for conspiracy theories among Tory ministers.,False
K4sXgP3FOrA,"Philippines travel, Dumaguete travel, 15 minute city exists #nomad #15minutecity #philippines",,False
GIPfVPCvXcc,The 15 minute city REPLACING Lahaina.,This is the city Hitachi will be building in Lahaina. Controlling shareholders of Hitachi include Vanguard Group and State Street which is Blackrock.,False
xlQWxrrMcjw,Incredible £8billion 'City Of The Future' Where Humans Will Be Subject To A 'Mass Experiment,15 minute cities 🏙️ are here!,True
UXeQzC9TMkM,15 Minute City: The Real End Of America?,"🎤 Podcast Talking About The BIG issues
📅 New Episodes Every week
🤩 Casting (DM @bluntclarity)
📍 Chiang mai, thailand

youtube -    / @bluntclarity  
rumble   - https://rumble.com/c/BluntClarity
X.com    - https://twitter.com/bluntclarity
Merch    - https://www.bluntclarity.com/
Locals    - https://bluntclarity.locals.com/
Insta       - https://www.instagram.com/bluntclarity/
Twitch    - https://www.twitch.tv/bluntclarity
FB           - https://www.facebook.com/bluntclarity/
Host       - https://www.instagram.com/louishannah94/

In this thought-provoking video on 'bluntclarity', host Louis delves into the growing concern surrounding the concept of 15 minute cities and the societal divide it is causing. Joining him are guests Nikola and Jose as they explore the implications of this urban planning trend and its impact on communities worldwide.

As the discussion unfolds, Louis and his guests touch upon the social credit system in China, drawing parallels to a potential police state agenda. They also shed light on the role of climate change in shaping the future of our cities, referencing initiatives like the 2030 net zero target set by the World Economic Forum.

This life-changing conversation is a must-watch for anyone interested in the hidden dynamics of urban development and the independent thinking required to navigate these complex issues. Louis encourages viewers to do their own research and stay informed about the forces shaping our cities and societies.

Tune in to 'bluntclarity' for an insightful exploration of the 15 minute city phenomenon and its broader implications on our world. Louis, Nikola, and Jose provide a fresh perspective on this pressing topic, offering valuable insights for viewers seeking a deeper understanding of the challenges we face in the 21st century.",True
izrgvr2vvHg,European Parliament member Christine Anderson discusses 15-minute cities and digital tyranny,,True
-5qbrSjkw30,Cidade de 15 minutos,"Imagine poder viver, trabalhar, estudar e dispor de serviços essenciais para a nossa qualidade de vida a apenas 15 minutos de casa, a pé ou de bicicleta. 
Este conceito já é praticado em algumas cidades do mundo, e tem ganhado cada vez mais destaque desde que a pandemia do coronavírus acelerou a popularização do home office e fez com que as pessoas evitassem deslocamentos em massa para lugares distantes. 
Conhecida como “Cidade de 15 minutos” ou “Cidade de um quarto de hora”, a proposta promove o planejamento urbano no nível do bairro, desincentivando a circulação de carros – e, consequentemente, a poluição causada pelo trânsito desenfreado das cidades -, descentralizando serviços e tornando a vida possível sem a necessidade de grandes deslocamentos. 
Raquel Cardamone, CEO da Bright Cities falou sobre o assunto junto com o super especialista em urbanismo Philip Yang da URBEM. 
Ouça o podcast no canal WTWCast criado pela Welcome Tomorrow para falar de temas como futuro, tecnologia e humanidade.
https://anchor.fm/.../EP2--Cidades-Voc-vai-querer-morar... 
Saiba mais sobre o tema em nosso blog
https://blog.brightcities.city/.../cidades-de-15-minutos.../ 
@wtwcon  
#brightcities #cidadesinteligentes #certificaçãodecidades 
#innovation #urbanismo #cidade15minutos #brightcities #welcometomorrow #qualidadedevida",False
Zctm8jeFZlA,15 Minute Cities - The Dystopia In Disguise,Full Video @ https://youtu.be/kr9g0ZaZzUU?si=QnIfPs29zpNjO5jb,True
UrQcLOp0nVU,Rick Takes | 15 Minute Cities?,"Rick Takes | 15 Minute Cities?

Closing box chain stores in inner cities to make way for gentrification? Sounds like 15 minute Cities....No one wants those except the globalists at the WEF. 

Sources:

https://www.cnn.com/2023/05/12/business/stores-closing-cities-downtown-retail/index.html

https://www.youtube.com/watch?v=Om7dEQUaOI8&t=37s

Audio:

https://www.youtube.com/watch?v=5I6VEAOtZ0E

End Meme:

https://www.politico.com/video/2023/05/10/nasty-person-trumps-combative-cnn-town-hall-910507

https://twitter.com/PugnaciousMedia",True
GY_S-X_Xw7s,"zero meat, zero travel, zero clothes and 15 minute cities agenda.",,True
1AimILCMMVA,The Elites Plan (Enterprise): Smart Cities/15min Cities,YAHAWAH WA YAHAWAHSHI,True
ux1co-MiBfY,"15 Minute Cities and Climate Change | Hawaii, Canada Unveiled!","#15minutecity    #lahainafire   #hawaii 
Roundtable #95

Featuring Andre Cadorette: 
Andre Cadorette contact:
IG: https://www.instagram.com/andre_cadorette
Sociocide email: sociocide@protonmail.com

In this gripping episode, a labyrinth of enigmatic themes is explored, unraveling a web of intrigue. The journey commences with a tantalizing glance into the world of Carbon Tax as a purported solution. As the curtain lifts, the shadowy landscape of ""15-minute cities"" is unveiled, beckoning us to question their true purpose. Veering further into the depths, the concept of a ""Walk Score"" introduces an element of surveillance within the urban fabric.

Yet, the puzzle takes a darker turn as the enigma of owning nothing for happiness is dissected, raising suspicions of orchestrated control. Amidst the whispers, a chilling revelation surfaces: is human intelligence truly ascending or is a veiled force manipulating perceptions? The ethereal allure of ""15-minute cities"" is juxtaposed with unsettling questions: who are the architects, and what clandestine motives fuel this construct?

Within this enigmatic theater, the entanglement of Fitbit and alleged China spying tales beckons, unveiling the cloak-and-dagger nature of modern surveillance. As the narrative unfolds, the inquiry deepens into the psyche of the modern narcissist, echoing with the resonance of obscured agendas.

The exploration veers toward the arcane as the World Economic Forum's assertion on suburbs and health is contemplated, casting a shadow of doubt on the intentions behind their claims. In the midst of this tapestry, the concept of dissentive emerges—a manipulative orchestration of behavior.

Venturing further, the unsettling revelation emerges that ""15-minute cities"" may already be surreptitiously at play, concealing hidden designs. A figure emerges from the shadows, Josh Green, offering glimpses of a 15-minute city near Lahaina—begging us to contemplate the unseen orchestrations.

As the puzzle pieces align, the enigma deepens with Andre Cadorette's revelations on the Great Reset, echoing with whispers of a covert agenda. The mystique of personal transformation beckons, hinting at the undercurrents of empowerment in uncertain times. In the same breath, Christina Anderson's insights cast a spotlight on the intersection of ""15-minute cities"" and Climate Change lockdowns, evoking a sense of controlled destiny.

The climax emerges as a disconcerting dialogue explores the potential diabolic programming of the young, ushering the audience into a realm of disquieting possibilities. In this clandestine theater, the threads of perceived truth unravel, revealing an intricate tapestry of orchestrated narratives that leaves the audience pondering, questioning, and delving into the abyss of the unknown.


News update with Alex Saz and Glenn Herring 
Follow Glenn on: https://www.instagram.com/glenn.zone

Also on Rumble (uncensored) (https://rumble.com/c/c-1902157) 

Listen on Google Podcasts, Pandora, TuneIn, Amazon Music/Audible, iHeartRadio, PlayerFM,  Listen Notes, Deezer, Stitcher and more: 
http://www.1111.guru

Follow Alex Saz Show on:

Apple Podcast: https://podcasts.apple.com/us/podcast/alex-saz-show/id1643431548
Spotify: https://open.spotify.com/show/4vTPKnbNns9DKJv8YL1WpY
Instagram: https://www.instagram.com/alexsazshow
TikTok: https://www.tiktok.com/@boybaboon
FB: https://www.facebook.com/alexsazshow
telegram: https://t.me/alexsazshow

00:00 Introduction/Carbon Tax is a Solution 
02:00 WEF solution to managing people is 15 minute cities
03:40 Walk Score
04:41 Own Nothing and be Happy
06:56 People are not getting smarter!
08:26 !5 minute city is a concentration camp. Who are the  captors? 
09:52 Fitbit and China spying story!
11:01 Modern Narcissist and purpose of life!
14:15 Suburbs are bad  for health according to WEF
17:18 Dissentive is a Forced behavior!
21:23 15 minute cities are already here
24:39 Josh Green reveals plans for 15 minute city near Lahaina 
29:15 Andre Cadorette on great reset
31:02 Be a better man
33:07 Christina Anderson on 15 minute cities and Climate Change lockdowns
36:06 Demonic programming of the young",True
